dir,numBytesSnt,minPktSz,stdIAT,ipMindIPID,ipMaxTTL,tcpPSeqCnt,tcpInitWinSz,tcpAveWinSz,tcpMSS,tcpWS,tcpRTTAckTripMax,entropy,class
A,2004,0,13.36501,0,64,44,3737600,185696.7,1460,128,58.92651,3.6448,0
B,99000,0,12.51891,1,53,56,14950400,22937.62,1460,512,0.1234,3.9985,0
A,1230,0,11.96891,0,64,58,3737600,134901.2,1460,128,58.98437,3.6037,0
B,143272,0,11.18464,1,89,72,7106560,21683.2,1400,256,0.030836,3.999,0
A,3123,0,17.8076,1,64,21,3737600,40635.77,1460,128,58.71891,3.7579,0
B,4754,0,20.7546,1,42,17,1868800,27674.72,1460,128,0.318212,3.8952,0
A,6431,0,7.64035,1,64,156,3737600,687382.2,1460,128,58.92658,3.6458,0
B,499975,0,7.770989,1,53,155,14950400,46073.05,1460,512,0.326551,3.9973,0
A,1172,0,20.0912,1,64,14,3737600,3841552,1460,128,58.82194,3.862,0
B,391,0,23.52712,1,51,10,12960,16658.6,1452,1,0.571415,3.8964,0
A,4869,0,17.99424,0,64,20,3737600,17106.62,1460,128,58.99223,3.9183,0
B,1165,0,19.71077,1,87,19,7106560,36517.75,1400,256,0.019969,3.9588,0
A,1499,0,19.1388,1,64,16,3737600,52694.98,1460,128,58.75009,3.7129,0
B,8059,0,20.85308,1,45,17,3737600,20075.62,1440,512,0.264655,3.6385,0
A,1444,0,19.47521,1,64,15,3737600,49024.84,1460,128,58.73997,3.6055,0
B,4561,0,21.28791,0,49,15,14950400,133922.3,1460,512,0.270841,3.9987,0
A,3655,0,14.46954,1,64,28,3737600,7669386,1460,128,20.28482,3.2183,0
B,11792,0,14.9908,1,51,29,12960,8345.426,1328,1,50.23782,3.6384,0
A,1177,0,16.45272,1,64,27,3737600,101087.7,1460,128,58.98592,3.6243,0
B,33167,0,17.75397,1,122,24,15409152,65545.34,1380,256,0.057733,3.9982,0
A,1478,0,19.96946,1,64,16,3737600,52123.49,1460,128,58.98596,3.7518,0
B,5736,0,20.93227,1,122,17,15409152,114468.8,1380,256,0.055721,3.9987,0
A,1858,0,17.99474,1,64,21,3737600,66363.62,1460,128,58.98605,3.7122,0
B,14557,0,17.77749,1,122,26,15409152,66549.3,1380,256,0.072871,3.9985,0
A,1624,0,19.93855,1,64,15,3737600,48414.87,1460,128,58.98602,3.7806,0
B,5085,0,20.08312,1,122,19,15409152,88722.88,1380,256,0.055907,3.9986,0
A,1674,0,16.00149,1,64,29,3737600,8353709,1460,128,58.73286,3.7501,0
B,27876,0,17.78744,1,44,24,12960,7300.759,1452,1,0.289998,3.3972,0
A,2726,0,15.93461,1,64,29,3737600,71732.4,1460,128,58.16396,3.7062,0
B,18141,0,17.72605,1,45,26,3737600,8180.208,1440,512,0.625272,3.6386,0
A,1666,0,17.90596,1,64,20,3737600,5398206,1460,128,58.75503,3.7401,0
B,5448,0,21.57358,1,48,16,12960,7326.872,1340,1,0.282523,3.8093,0
A,4499,0,17.15292,1,64,31,3737600,62917.68,1460,128,58.45324,3.732,0
B,10470,0,16.80096,1,52,38,14950400,40412.12,1460,512,0.596243,3.8331,0
A,2188,0,17.96068,1,64,26,3737600,8294178,1460,128,58.91256,3.7609,0
B,17122,0,19.72468,1,47,22,12960,7301.549,1340,1,0.683118,3.4323,0
A,1958,0,17.22795,1,64,31,3737600,136952.4,1460,128,58.63771,3.6333,0
B,52000,0,17.07961,1,53,36,14950400,35881.42,1460,512,0.171143,3.9972,0
A,1582,0,16.26757,1,64,26,3737600,6078268,1460,128,59.07705,3.7039,0
B,14398,0,18.25182,1,83,23,11520,8040.953,1440,1,0.386279,3.7622,0
A,1424,0,19.51467,1,64,16,3737600,5742542,1460,128,58.92077,3.687,0
B,6482,0,21.83294,1,52,15,12960,10747.47,1452,1,0.104564,3.7176,0
A,3978,0,18.27744,1,64,27,3737600,61863.34,1460,128,58.42036,3.6453,0
B,5228,0,21.79878,1,40,19,1868800,25469.35,1452,128,0.50728,3.901,0
A,3203,0,16.82486,1,64,25,3737600,67762.7,1460,128,58.47379,3.6311,0
B,15353,0,18.6326,1,45,23,3737600,10630.94,1440,512,0.256157,3.4051,0
A,22896,0,3.6112,1,64,831,3737600,1150232,1460,128,58.96598,3.2557,0
B,2481841,0,3.319522,1,53,974,14950400,86522.05,1460,512,0.614175,3.9976,0
A,2190,0,11.11449,1,64,84,3737600,261168.5,1460,128,58.63799,3.6332,0
B,146739,0,11.37677,1,53,82,14950400,34756.97,1460,512,0.904569,3.8356,0
A,868,0,0.012784,1,64,7,3737600,187906.6,1460,128,0.005109,3.4239,0
B,4267,0,0.014447,1,53,6,3706880,445675.7,1460,256,0.033223,3.8903,0
A,868,0,0.013478,1,64,6,3737600,251939.9,1460,128,0.005541,3.396,0
B,4267,0,0.012853,1,54,6,3706880,445675.7,1460,256,0.04018,3.8882,0
A,792,0,0.013263,1,64,9,3737600,117079.7,1460,128,0.026915,3.425,0
B,5875,0,0.019187,1,54,9,7413760,319098.5,1460,256,0.038797,3.9982,0
A,792,0,0.014469,0,64,7,3737600,94124.41,1460,128,0.031235,3.4219,0
B,5899,0,0.020644,1,54,9,7413760,319464.1,1460,256,0.038728,3.9983,0
A,792,0,0.01418,0,64,8,3737600,72479.77,1460,128,0.029905,3.4163,0
B,5899,0,0.019633,1,54,11,7413760,167508.1,1460,256,0.038738,3.9985,0
A,792,0,0.014324,0,64,7,3737600,94443.16,1460,128,0.029153,3.4194,0
B,5899,0,0.020526,1,54,9,7413760,319464.1,1460,256,0.038862,3.9982,0
A,792,0,0.014236,0,64,7,3737600,94124.41,1460,128,0.02744,3.4011,0
B,5899,0,0.020442,1,54,9,7413760,319464.1,1460,256,0.038643,3.9992,0
A,0,0,0.405899,21553,64,0,3737600,2616320,1460,128,0.000022,0,0
B,0,0,0,65535,54,1,7413760,7413760,1460,256,1.148034,0,0
A,0,0,0.451711,10030,64,0,3737600,2616320,1460,128,0.000021,0,0
B,0,0,0,65535,54,1,7413760,7413760,1460,256,1.277612,0,0
A,0,0,0.458318,48236,64,0,3737600,2616320,1460,128,0.000026,0,0
B,0,0,0,65535,54,1,7413760,7413760,1460,256,1.296294,0,0
A,0,0,0.466315,42440,64,0,3737600,2616320,1460,128,0.000018,0,0
B,0,0,0,65535,54,1,7413760,7413760,1460,256,1.318921,0,0
A,0,0,0.471008,23597,64,0,3737600,2616320,1460,128,0.00002,0,0
B,0,0,0,65535,54,1,7413760,7413760,1460,256,1.332192,0,0
A,0,0,0.546173,22026,64,0,3737600,2616320,1460,128,0.000021,0,0
B,0,0,0,65535,54,1,7413760,7413760,1460,256,1.544789,0,0
A,808,0,0.011448,0,64,10,3737600,31938.4,1460,128,0.055919,3.4543,0
B,4874,0,0.017541,1,56,11,33553920,1091779,1460,512,0.018752,3.9992,0
A,808,0,0.011532,0,64,9,3737600,39471.84,1460,128,0.055108,3.4542,0
B,4874,0,0.017231,1,56,10,33553920,1496200,1460,512,0.020425,3.9984,0
A,792,0,0.016185,1,64,5,3737600,238578.9,1460,128,0.036435,3.4428,0
B,3399,0,0.018313,9,122,5,15409152,3746733,1380,256,0.056296,3.9961,0
A,792,0,0.016124,0,64,6,3737600,122234.2,1460,128,0.03474,3.4568,0
B,3429,0,0.020056,1,122,7,15409152,1867605,1380,256,0.056342,3.9979,0
A,868,0,0.038419,0,64,6,3737600,124408.8,1460,128,0.031364,3.4359,0
B,5666,0,0.043396,1,235,8,6872832,592370.4,1460,256,0.085981,3.8836,0
A,0,0,0,65535,64,0,0,0,0,1,0.000019,0,0
B,0,0,0,65535,235,1,114,114,0,1,0,0,0
A,868,0,0.252684,0,64,7,3737600,93370.73,1460,128,1.057537,3.482,0
B,5666,0,0.338741,1,235,8,6872832,592370.4,1460,256,0.085458,3.8831,0
A,792,0,0.016841,0,64,5,3737600,117451.6,1460,128,0.011712,3.4572,0
B,4377,0,0.015461,1,122,7,15409152,1867756,1380,256,0.055998,3.9985,0
A,792,0,0.016072,0,64,5,3737600,116903.7,1460,128,0.005834,3.4704,0
B,3430,0,0.013155,1,122,7,15409152,1867756,1380,256,0.05582,3.9973,0
A,1258,0,0.012293,0,64,24,3737600,520.8659,1460,128,0.029405,3.6443,0
B,64765,0,0.011356,1,122,37,15409152,63507.93,1380,256,0.058629,3.998,0
A,792,0,0.017569,0,64,5,3737600,167161.8,1460,128,0.00414,3.4665,0
B,3627,0,0.013544,1,122,6,15409152,2641452,1380,256,0.05695,3.9987,0
A,1558,0,0.008371,0,64,36,3737600,2708.644,1460,128,0.011978,3.6349,0
B,69788,0,0.00696,1,122,35,15409152,63516.36,1380,256,0.055378,3.9983,0
A,792,0,0.015182,1,64,8,3737600,147917.9,1460,128,0.004176,3.461,0
B,5900,0,0.016613,1,54,9,7413760,319313.6,1460,256,0.04012,3.9984,0
A,1995,0,8.868244,1,64,63,3737600,193124.6,1460,128,58.91423,3.6021,0
B,75758,0,9.070993,1,54,62,14827520,24371.2,1460,512,44.40594,3.8113,0
A,808,0,0.008867,1,64,6,3737600,254019.5,1460,128,0.014333,3.4797,0
B,4874,0,0.010369,1,56,10,33553920,1496046,1460,512,0.016408,3.9981,0
A,808,0,0.008507,1,64,8,3737600,145433.2,1460,128,0.040383,3.4252,0
B,4874,0,0.012313,1,56,11,33553920,1091779,1460,512,0.017617,3.9981,0
A,808,0,0.009124,1,64,7,3737600,190066.7,1460,128,0.029224,3.442,0
B,4874,0,0.012668,1,56,11,33553920,1091779,1460,512,0.016522,3.9982,0
A,1003,0,0.081316,1,64,7,3737600,112226.9,1460,128,0.205091,3.6005,0
B,4377,0,0.082356,1,122,7,15409152,1326242,1380,256,0.260343,3.9982,0
A,792,0,0.029282,1,64,8,3737600,142073.9,1460,128,0.111072,3.4924,0
B,3627,0,0.042176,1,122,6,15409152,2641452,1380,256,0.0566,3.9983,0
A,792,0,0.029276,1,64,8,3737600,142073.9,1460,128,0.109356,3.462,0
B,3627,0,0.042181,1,122,6,15409152,2641452,1380,256,0.057211,3.998,0
A,792,0,0.030209,1,64,9,3737600,110804.1,1460,128,0.11448,3.4677,0
B,3627,0,0.043635,1,122,7,15409152,1867605,1380,256,0.057815,3.9987,0
A,792,0,0.030266,1,64,8,3737600,142073.9,1460,128,0.114733,3.46,0
B,3627,0,0.04283,1,122,7,15409152,1867756,1380,256,0.056656,3.9958,0
A,1251,0,2.702929,1,64,10,3737600,85943.45,1460,128,10.00155,3.6922,0
B,8432,0,2.781513,1,50,12,7413760,114103,1460,512,5.468918,3.8738,0
A,1251,0,2.632618,1,64,11,3737600,73011.19,1460,128,10.00205,3.6845,0
B,7937,0,2.850109,1,49,10,7413760,157987.1,1460,512,5.457233,3.8721,0
A,1905,0,2.684755,1,64,10,3737600,88750.03,1460,128,10.01462,3.8369,0
B,9229,0,2.679112,1,49,13,7413760,84340.07,1460,512,5.272782,3.8814,0
A,1496,0,2.605834,1,64,9,3737600,115376.9,1460,128,0.078412,3.7539,0
B,4872,0,2.903951,1,52,8,13590528,804215.6,8860,512,9.957919,3.9331,0
A,1337,0,2.620954,1,64,11,3737600,75741.93,1460,128,10.03326,3.906,0
B,8459,0,2.839672,1,50,11,7413760,157987.1,1460,512,5.236936,3.8807,0
A,868,0,0.123415,0,64,7,3737600,91995.91,1460,128,0.491569,3.4157,0
B,3907,0,0.153986,1,234,8,6872832,592370.4,1460,256,0.029452,3.8801,0
A,1609,0,4.281992,1,64,16,3737600,46629.15,1460,128,11.13974,3.7649,0
B,6434,0,4.548953,1,229,11,6872832,54708.82,1460,256,7.20574,3.8337,0
A,1798,0,2.445976,1,64,11,3737600,78281.27,1460,128,0.042763,3.8308,0
B,5153,0,2.611226,1,50,10,13590528,290802.8,8860,512,9.957019,3.914,0
A,2473,0,4.579086,1,64,15,3737600,51699.92,1460,128,10.21316,3.8956,0
B,5787,0,4.630683,1,43,9,3441024,38248.54,1460,128,5.701705,3.9258,0
A,229523,0,10.51429,1,64,138,3737600,5203968,1460,128,58.93741,3.7088,0
B,5428,0,12.50532,1,50,99,12960,65535,1452,1,0.1247,3.8996,0
A,1958,0,2.813946,1,64,9,3737600,104044.8,1460,128,10.0111,3.9578,0
B,9306,0,2.804243,1,49,12,7413760,115058.9,1460,512,5.751454,3.8968,0
A,1942,0,4.254775,1,64,20,3737600,56651.89,1460,128,10.23331,3.828,0
B,8426,0,4.440057,1,66,13,8290304,54266.99,1420,128,3.744071,3.9997,0
A,972,0,4.444835,1,64,16,3737600,53802.19,1460,128,10.20413,3.5782,0
B,7185,0,4.526222,1,68,11,8290304,64028.43,1420,128,3.851728,3.9985,0
A,1379,0,4.349412,1,64,16,3737600,55695.6,1460,128,11.22821,3.776,0
B,7962,0,4.612172,1,69,11,8290304,64026.77,1420,128,2.808343,3.9987,0
A,2150,0,3.763453,1,64,12,3737600,62702.69,1460,128,10.21224,3.8004,0
B,6304,0,3.812805,1,43,10,13745664,114092.9,1460,512,2.327982,3.8938,0
A,1525,0,4.782825,1,64,21,3737600,36850.75,1460,128,11.24535,3.7685,0
B,6996,0,4.865255,1,56,12,3706880,34299.46,1460,128,0.020406,3.9095,0
A,868,0,0.014604,0,64,7,3737600,93015.05,1460,128,0.043329,3.4874,0
B,5422,0,0.01909,1,246,9,7413760,456377.2,1460,256,0.055769,3.8879,0
A,868,0,0.014508,0,64,6,3737600,86947.76,1460,128,0.031722,3.468,0
B,5422,0,0.018198,1,246,9,7413760,328833.7,1460,256,0.056488,3.8879,0
A,868,0,0.012146,0,64,7,3737600,93157.04,1460,128,0.043231,3.413,0
B,5475,0,0.012972,1,246,10,7413760,328683.2,1460,256,0.017459,3.8889,0
A,868,0,0.011603,0,64,8,3737600,71319.81,1460,128,0.05677,3.429,0
B,5406,0,0.017785,1,246,9,7413760,456377.2,1460,256,0.017405,3.8888,0
A,868,0,0.009853,0,64,6,3737600,124211.1,1460,128,0.035306,3.4268,0
B,5406,0,0.014645,1,246,9,7413760,456377.2,1460,256,0.017665,3.8878,0
A,868,0,0.010558,0,64,6,3737600,124211.1,1460,128,0.036613,3.4264,0
B,5406,0,0.01397,1,246,9,7413760,456377.2,1460,256,0.017638,3.8885,0
A,1337,0,2.786363,1,64,9,3737600,98267.23,1460,128,10.06,3.908,0
B,7937,0,2.853231,1,49,11,7413760,157935.5,1460,512,5.293916,3.8728,0
A,0,0,0.379982,20622,64,0,3737600,2616320,1460,128,0.000014,0,0
B,0,0,0,65535,46,1,7413760,7413760,1460,256,1.074736,0,0
A,868,0,0.010101,1,64,7,3737600,190373.9,1460,128,0.034323,3.4498,0
B,5422,0,0.014464,1,246,8,7413760,638797.4,1460,256,0.017609,3.8843,0
A,2687,0,0.243898,1,64,8,3737600,5222644,1460,128,0.908837,2.8592,0
B,6969,0,1.61921,1,248,11,4380,3724.179,1460,1,5.998025,3.9059,0
A,978,0,0.065006,1,64,7,3737600,4729236,1460,128,0.253901,3.5055,0
B,4759,0,0.074327,1,244,12,4380,5274.23,1460,1,0.04085,3.8936,0
A,1245,0,2.541905,1,64,9,3737600,112999.3,1460,128,0.234014,3.6883,0
B,3959,0,2.731618,1,50,8,3737600,171381.4,1460,128,9.727941,3.9062,0
A,1349,0,2.430747,1,64,10,3737600,69748.41,1460,128,10.00301,3.9253,0
B,1916,0,2.676446,1,52,8,13590528,405712.2,8860,512,0.353537,3.9966,0
A,1086,0,2.761699,1,64,10,3737600,83797.52,1460,128,10.00055,3.8764,0
B,8111,0,2.995213,1,50,10,7413760,220627.1,1460,512,6.005183,3.8792,0
A,741,0,1.307221,1,64,9,3737600,115656.6,1460,128,5.182154,3.7948,0
B,7532,0,1.471826,1,225,10,524160,48157.68,1460,64,0.029563,3.8974,0
A,741,0,1.33096,1,64,8,3737600,146752.3,1460,128,5.184987,3.7838,0
B,6093,0,1.530455,1,230,9,524160,56728.12,1460,64,0.029656,3.8899,0
A,1381,0,4.799962,1,64,18,3737600,5193739,1460,128,10.22264,3.787,0
B,3927,0,4.616895,1,244,9,29200,29935.28,1460,1,0.226974,3.8675,0
A,1557,0,19.47371,0,64,14,3737600,22014.78,1460,128,58.797,3.758,0
B,8555,0,21.76071,1,56,15,33553920,375870.6,1460,512,0.016595,3.9985,0
A,1738,0,17.63664,0,64,20,3737600,26639.09,1460,128,58.62932,3.7408,0
B,20331,0,18.95777,1,56,22,33553920,168154.8,1460,512,0.052508,3.9984,0
A,1157,0,19.20206,0,64,15,3737600,19609.77,1460,128,58.30502,3.618,0
B,6534,0,20.49252,1,56,18,33553920,226124.9,1460,512,0.055377,3.9985,0
A,1305,0,13.85529,0,64,40,3737600,58661.62,1460,128,58.87183,3.6323,0
B,109533,0,14.61272,1,56,40,33553920,150549.2,1460,512,0.052782,3.9994,0
A,20321,0,13.32842,0,64,45,3737600,24021.85,1460,128,58.87648,3.7841,0
B,7264,0,13.99208,1,50,44,7413760,70411.18,1460,256,0.065548,3.9983,0
A,6231,0,3.632327,1,64,120,3737600,184831.9,1460,128,5.196451,3.5735,0
B,108502,0,3.175553,1,55,161,3706880,37926.2,1460,128,39.97182,3.8897,0
A,1522,0,19.87926,1,64,15,3737600,47606.16,1460,128,58.46754,3.7508,0
B,4061,0,22.73591,1,234,13,6872832,124803.7,1460,256,0.029226,3.8912,0
A,1716,0,18.94938,1,64,18,3737600,50420.34,1460,128,58.26778,3.7796,0
B,6257,0,22.36904,1,234,13,6872832,96591.6,1460,256,0.057526,3.8858,0
A,2281,0,19.50611,1,64,16,3737600,46834.19,1460,128,58.61475,3.871,0
B,4665,0,21.78613,1,236,14,6872832,77977.24,1460,256,0.189255,3.9184,0
A,3032,0,13.35085,1,64,46,3737600,121908.5,1460,128,58.12129,3.8363,0
B,44716,0,14.78258,1,122,37,15409152,66316.89,1380,256,0.056633,3.9993,0
A,3632,0,16.82138,1,64,20,3737600,36053.86,1460,128,58.5858,3.9637,0
B,2755,0,17.20032,1,122,22,15409152,73913.56,1380,256,0.034634,3.987,0
A,1427,0,14.46662,1,64,38,3737600,156052.7,1460,128,58.27309,3.9137,0
B,62112,0,14.49233,1,122,41,15409152,64262.84,1380,256,0.036025,3.9856,0
A,1085,0,4.477533,1,64,14,3737600,53911.58,1460,128,11.15036,3.619,0
B,6288,0,4.643776,1,53,10,33553920,158933.6,1460,512,2.866685,3.9092,0
A,1519,0,4.442209,1,64,16,3737600,56885.28,1460,128,10.23683,3.9485,0
B,7946,0,4.552552,1,69,10,8290304,72227.59,1420,128,3.746212,3.9992,0
A,1121,0,4.460137,1,64,16,3737600,50763.91,1460,128,10.21073,3.8699,0
B,7936,0,4.542802,1,225,11,524160,207964.7,1460,64,3.683353,3.8953,0
A,1148,0,4.536336,1,64,14,3737600,55165.43,1460,128,10.21151,3.8846,0
B,6870,0,4.569989,1,230,10,524160,208469.6,1460,64,3.710483,3.9009,0
A,1517,0,4.27361,1,64,19,3737600,50992.85,1460,128,11.23571,3.9212,0
B,8309,0,4.571877,1,230,12,524160,208317.5,1460,64,2.733578,3.8988,0
A,8444,0,3.513889,1,64,38,3737600,88406.52,1460,128,10.23002,3.8452,0
B,15965,0,3.875587,1,230,25,524160,227083.6,1460,64,3.571292,3.8952,0
A,1143,0,4.437457,1,64,12,3737600,52640.19,1460,128,10.21156,3.6055,0
B,7936,0,4.551134,1,225,9,524160,180211.8,1460,64,3.746951,3.9096,0
A,1130,0,4.43759,1,64,12,3737600,52627.61,1460,128,10.21203,3.613,0
B,6497,0,4.551231,1,230,9,524160,180211.8,1460,64,3.745713,3.9,0
A,2446,0,4.384681,1,64,16,3737600,44038.5,1460,128,10.24398,3.399,0
B,4559,0,4.672914,1,229,9,6872832,78856.95,1460,256,9.526579,3.9304,0
A,3619,0,13.16465,1,64,1,3737600,178954.8,1460,128,96.73262,2.901,0
B,0,0,0,65535,46,1,1843200,1843200,1440,128,0.259394,0,0
A,1029,0,4.409688,1,64,16,3737600,47895.16,1460,128,11.18024,3.5571,0
B,5935,0,4.687543,1,234,10,6872832,63931.25,1460,256,3.481694,3.882,0
A,1756,0,18.20437,0,64,20,3737600,24288.07,1460,128,58.52486,3.6666,0
B,5420,0,17.23135,1,49,28,3706880,13387.98,1460,256,0.065679,3.887,0
A,923,0,21.46707,1,64,12,3737600,64612.3,1460,128,58.76538,3.4352,0
B,4456,0,23.69299,1,122,11,15409152,495914.5,1380,256,0.055469,3.9988,0
A,1312,0,16.94311,1,64,25,3737600,72516.52,1460,128,58.29802,3.9256,0
B,21633,0,19.73009,1,122,18,15409152,81681.2,1380,256,0.035033,3.9993,0
A,1538,0,0.195378,1,64,8,3737600,115100,1460,128,0.715,3.3355,0
B,5184,0,0.251908,1,46,5,1868800,229396.6,1452,128,0.47762,3.9075,0
A,1025,0,0.091718,1,64,13,3737600,95706,1460,128,0.043662,3.5507,0
B,26382,0,0.099132,1,47,14,1868800,24285.21,1452,128,0.25645,3.9696,0
A,868,0,0.03233,0,64,6,3737600,123782.6,1460,128,0.014739,3.4338,0
B,4716,0,0.033683,1,45,7,7475200,893976.8,1452,512,0.08624,3.8803,0
A,868,0,0.031558,0,64,7,3737600,92406.29,1460,128,0.026007,3.4079,0
B,4716,0,0.03383,1,45,8,7475200,630702,1452,512,0.086586,3.8832,0
A,868,0,0.031379,0,64,7,3737600,93775.69,1460,128,0.025266,3.4139,0
B,6272,0,0.035313,1,45,8,7475200,630702,1452,512,0.08603,3.8853,0
A,868,0,0.032975,0,64,8,3737600,71863.2,1460,128,0.024665,3.4473,0
B,6272,0,0.037031,1,45,9,7475200,446409.7,1452,512,0.085843,3.8816,0
A,868,0,0.032867,0,64,7,3737600,93775.69,1460,128,0.023598,3.3909,0
B,6272,0,0.037365,1,45,8,7475200,630702,1452,512,0.08604,3.8848,0
A,868,0,0.026985,1,64,7,3737600,191379,1460,128,0.03992,3.4263,0
B,6272,0,0.033261,1,45,7,7475200,893761.7,1452,512,0.08574,3.8829,0
A,868,0,0.024998,0,64,6,3737600,123782.6,1460,128,0.083133,3.417,0
B,4716,0,0.03379,1,45,7,7475200,893976.8,1452,512,0.085817,3.8862,0
A,868,0,0.025648,0,64,6,3737600,125152,1460,128,0.08221,3.4197,0
B,6272,0,0.034291,1,45,7,7475200,893976.8,1452,512,0.086369,3.8806,0
A,868,0,0.026616,0,64,7,3737600,93877.52,1460,128,0.078622,3.4225,0
B,6272,0,0.033943,1,45,8,7475200,630702,1452,512,0.086504,3.8835,0
A,868,0,0.026245,0,64,9,3737600,55395.63,1460,128,0.103082,3.4037,0
B,4716,0,0.040269,1,45,9,7475200,446409.7,1452,512,0.085724,3.8797,0
A,868,0,0.026474,0,64,9,3737600,55395.63,1460,128,0.100026,3.448,0
B,4716,0,0.042196,1,45,9,7475200,446409.7,1452,512,0.086607,3.8821,0
A,868,0,0.028021,0,64,8,3737600,70770.02,1460,128,0.097206,3.4156,0
B,4716,0,0.044727,1,45,8,7475200,630702,1452,512,0.089194,3.8843,0
A,1377,0,19.25548,0,64,16,3737600,26195.6,1460,128,58.47421,3.684,0
B,7201,0,21.33677,1,58,16,14827520,102449.3,1460,512,0.017059,3.8595,0
A,868,0,0.025987,0,64,7,3737600,92406.29,1460,128,0.054342,3.425,0
B,4716,0,0.035793,1,45,8,7475200,630702,1452,512,0.084746,3.8825,0
A,868,0,0.028717,0,64,8,3737600,70535.02,1460,128,0.047981,3.4275,0
B,4716,0,0.037342,1,45,9,7475200,446409.7,1452,512,0.084891,3.8812,0
A,868,0,0.037394,0,64,9,3737600,56575.38,1460,128,0.105209,3.3981,0
B,6272,0,0.049144,1,45,10,7475200,317405,1452,512,0.086021,3.8774,0
A,868,0,0.036516,0,64,6,3737600,125871.4,1460,128,0.101434,3.421,0
B,7131,0,0.051462,1,45,7,7475200,893976.8,1452,512,0.085146,3.8885,0
A,868,0,0.029671,0,64,8,3737600,71914.12,1460,128,0.016769,3.4272,0
B,6272,0,0.03115,1,45,9,7475200,446409.7,1452,512,0.085284,3.8817,0
A,868,0,0.032943,0,64,7,3737600,93877.52,1460,128,0.019386,3.4208,0
B,6272,0,0.036391,1,45,8,7475200,630702,1452,512,0.085118,3.8817,0
A,1187,0,0.16072,1,64,8,3737600,146461.1,1460,128,0.040596,3.6401,0
B,5184,0,0.181571,1,46,8,1804800,114372.1,1402,128,0.605574,3.9089,0
A,1038,0,4.807031,0,64,17,3737600,22496.29,1460,128,10.22494,3.587,0
B,5067,0,4.641706,1,58,9,14827520,55321.2,1460,512,0.038322,3.9292,0
A,2308,0,4.820067,1,64,32,3737600,38335.14,1460,128,10.2213,3.7693,0
B,8186,0,4.541716,1,55,14,3706880,34477.09,1460,128,0.029039,3.8777,0
A,1049,0,4.743178,1,64,16,3737600,31776.79,1460,128,10.21583,3.5705,0
B,4193,0,4.692662,1,57,10,3706880,35291.74,1460,128,0.100998,3.8946,0
A,15822,0,4.609745,0,64,544,3737600,411065.8,1460,128,58.94333,3.5733,0
B,1441540,0,4.568897,1,54,544,7413760,58313.41,1460,256,0.279712,3.9994,0
A,1185,0,0.114137,1,64,8,3737600,146384.7,1460,128,0.11121,3.6583,0
B,4969,0,0.132939,1,45,7,1868800,163993.5,1452,128,0.270706,3.8858,0
A,1170,0,0.114036,1,64,8,3737600,146384.7,1460,128,0.122786,3.6476,0
B,5657,0,0.135185,1,45,7,1868800,163993.5,1452,128,0.270101,3.9113,0
A,1025,0,4.835133,1,64,20,3737600,44256.83,1460,128,10.21153,3.5369,0
B,7159,0,4.745018,1,225,10,524160,29738.96,1460,64,0.029814,3.8987,0
A,868,0,0.03512,1,64,9,3737600,115871.3,1460,128,0.057558,3.4542,0
B,6272,0,0.043792,1,45,10,7475200,317555.6,1452,512,0.087783,3.8848,0
A,868,0,0.034481,1,64,8,3737600,144428.6,1460,128,0.03559,3.4162,0
B,4716,0,0.042076,1,45,8,7475200,630702,1452,512,0.085627,3.8845,0
A,868,0,0.034039,1,64,8,3737600,144428.6,1460,128,0.040213,3.4301,0
B,4716,0,0.038076,1,45,8,7475200,630702,1452,512,0.084595,3.8842,0
A,1467,0,4.811295,1,64,22,3737600,47192.65,1460,128,10.25178,3.7804,0
B,8047,0,4.76614,1,228,11,524160,30586.55,1460,64,0.045841,3.8962,0
A,5959,0,18.6411,1,64,22,3737600,42980.1,1460,128,58.60435,3.9117,0
B,5095,0,18.44175,1,107,27,15972352,82981.5,1430,256,0.059062,3.9982,0
A,994,0,0.034161,1,64,10,3737600,78810.52,1460,128,0.101726,3.477,0
B,6243,0,0.052483,1,45,11,7475200,226579.6,1452,512,0.087529,3.8725,0
A,868,0,0.038696,1,64,8,3737600,144258.6,1460,128,0.106678,3.4165,0
B,4687,0,0.052232,1,45,7,7475200,894127.2,1452,512,0.085453,3.8872,0
A,868,0,0.067844,1,64,9,3737600,118469.2,1460,128,0.030005,3.4277,0
B,6272,0,0.07813,1,45,6,7475200,894127.2,1452,512,0.262954,3.88,0
A,1115,0,0.097199,1,64,6,3737600,247859.4,1460,128,0.001538,3.8956,0
B,1769,0,0.100205,1,47,7,1868800,164240.7,1452,128,0.246102,3.9948,0
A,1333,0,4.783287,1,64,24,3737600,46950.02,1460,128,11.23596,3.7309,0
B,7808,0,4.92333,1,230,13,524160,29627.68,1460,64,0.030192,3.8945,0
A,3837,0,1.057948,1,64,7,3737600,66622.55,1460,128,8.542384,2.836,0
B,5057,0,1.977714,1,46,10,7475200,221818,1452,512,0.377881,3.8997,0
A,9161,0,15.03182,1,64,38,3737600,52606.12,1460,128,58.99043,3.8214,0
B,6456,0,16.05139,1,56,34,33553920,165811,1460,512,15.37671,3.9991,0
A,1460,0,4.787489,1,64,23,3737600,45918.81,1460,128,10.21956,3.7526,0
B,6290,0,4.805737,1,245,17,58400,16052.1,1460,4,0.021487,3.8838,0
