dir,numBytesSnt,minPktSz,stdIAT,ipMindIPID,ipMaxTTL,tcpPSeqCnt,tcpInitWinSz,tcpAveWinSz,tcpMSS,tcpWS,tcpRTTAckTripMax,entropy,class
B,3522,0,0.120821,1,47,7,11120640,955298.7,1460,256,0.324746,3.8858,0
A,835,0,0.121101,1,64,8,3737600,144552.2,1460,128,0.018682,3.3984,0
B,3522,0,0.119744,1,47,6,11120640,1346280,1460,256,0.322218,3.884,0
A,1478,0,4.793876,1,64,21,3737600,43360.06,1460,128,11.24416,3.7732,0
B,4695,0,4.8898,1,246,15,58400,16071.58,1460,4,0.02021,3.8848,0
A,1455,0,4.796767,1,64,20,3737600,4017940,1460,128,11.23849,3.7811,0
B,1448,0,4.890637,1,245,14,14600,16042.01,1460,1,0.025977,3.9932,0
A,0,0,0.236358,1,64,1,3737600,919671.9,1460,128,0.781613,0,0
B,0,0,0.346027,1,47,3,11120640,5471309,1460,256,0.26628,0,0
A,835,0,0.115469,1,64,8,3737600,143768.6,1460,128,0.001798,3.3586,0
B,4456,0,0.113371,1,45,8,7413760,638797.4,1460,256,0.275373,3.8908,0
A,1861,0,4.809822,1,64,23,3737600,47046.42,1460,128,10.21526,3.8325,0
B,8984,0,4.829541,1,229,12,524160,30723.53,1460,64,0.098453,3.8981,0
A,835,0,0.12244,1,64,8,3737600,143828.7,1460,128,0.002961,3.3682,0
B,4427,0,0.118067,1,45,6,7413760,899548.2,1460,256,0.333962,3.8896,0
A,868,0,0.107937,1,64,9,3737600,112934.8,1460,128,0.003568,3.4506,0
B,4436,0,0.108069,1,47,8,3706880,333553.1,1460,128,0.262036,3.8918,0
A,835,0,0.108143,1,64,8,3737600,144311.1,1460,128,0.001793,3.4024,0
B,3493,0,0.101906,1,47,10,11120640,490030.4,1460,256,0.258034,3.8885,0
A,1029,0,0.157785,1,64,10,3737600,91272.33,1460,128,0.544754,3.5418,0
B,3493,0,0.221809,1,47,7,11120640,681611.5,1460,256,0.31593,3.8928,0
A,1774,0,2.910509,1,64,6,3737600,254099.9,1460,128,0.008673,3.8236,0
B,4592,0,2.881246,1,47,8,7413760,447985.3,1460,256,10.00049,3.8994,0
A,835,0,0.108952,1,64,9,3737600,112934.8,1460,128,0.001849,3.3625,0
B,4456,0,0.101881,1,47,11,11120640,355923.7,1460,256,0.265271,3.8921,0
A,641,0,1.330139,1,64,8,3737600,144139,1460,128,5.039426,3.1224,0
B,4351,0,1.691292,1,47,7,7413760,898875.4,1460,256,0.262895,3.8913,0
A,835,0,0.110692,1,64,8,3737600,142026.9,1460,128,0.001781,3.4137,0
B,3509,0,0.104319,1,47,10,11120640,490030.4,1460,256,0.263465,3.8896,0
A,1029,0,0.117503,1,64,8,3737600,110938.8,1460,128,0.002964,3.4175,0
B,3500,0,0.114496,1,47,10,11120640,490030.4,1460,256,0.270794,3.889,0
A,835,0,0.111262,1,64,7,3737600,188591.8,1460,128,0.003519,3.4081,0
B,4456,0,0.10368,1,47,10,11120640,490030.4,1460,256,0.262864,3.8887,0
A,674,0,1.219887,1,64,7,3737600,188962.3,1460,128,4.490749,3.1862,0
B,4353,0,1.58227,1,47,6,7413760,1271162,1460,256,0.267077,3.8922,0
A,1080,0,2.574161,1,64,8,3737600,115183.2,1460,128,10.01495,3.6048,0
B,4775,0,2.950042,1,47,9,7413760,456633.2,1460,256,0.274318,3.911,0
A,9203,0,4.485362,1,64,33,3737600,52734.76,1460,128,11.16599,3.9713,0
B,8364,0,4.696068,1,220,20,524160,55264.21,1460,64,0.103405,3.8846,0
A,1199,0,6.794866,1,64,29,3737600,148858.2,1460,128,0.005157,3.6061,0
B,59339,0,6.798899,1,54,30,3706880,22636.92,1460,128,39.75511,3.8002,0
A,2190,0,10.60352,1,64,17,3737600,53034.71,1460,128,0.111323,3.6278,0
B,5258,0,12.29912,1,51,13,3706880,59717.81,1460,128,50.19267,3.9981,0
A,1329,0,19.20889,1,64,18,3737600,49096.03,1460,128,58.50477,3.5877,0
B,7201,0,22.19244,1,50,12,6795264,80169.77,8860,256,0.033258,3.8818,0
A,1334,0,4.333765,1,64,12,3737600,56454.97,1460,128,8.64968,3.9012,0
B,530,0,4.032703,1,47,18,11120640,68523.7,1460,256,10.00067,3.966,0
A,1202,0,19.9271,1,64,15,3737600,38510.27,1460,128,58.50528,3.8751,0
B,542,0,22.14923,1,229,13,6872832,96735.8,1460,256,0.070277,3.9528,0
A,2063,0,19.28424,1,64,16,3737600,49717.33,1460,128,58.51386,3.6169,0
B,5525,0,21.88142,1,53,15,268431360,68500000,1460,4096,0.022245,3.9128,0
A,1597,0,18.94318,1,64,16,3737600,48832.74,1460,128,58.50611,3.58,0
B,5423,0,21.87507,1,229,15,6872832,76595.73,1460,256,0.030918,3.9089,0
A,1705,0,19.52623,1,64,16,3737600,35555.73,1460,128,58.74417,3.8612,0
B,665,0,21.64984,1,228,14,6872832,76846.66,1460,256,0.037602,3.9794,0
A,36266,0,2.437521,1,64,1615,3737600,1080626,1460,128,58.52124,3.9253,0
B,3879623,0,2.306735,1,246,1760,7413760,246272,1460,256,0.239166,3.9916,0
A,65039,0,9.424802,1,64,100,3737600,144354.3,1460,128,58.89989,3.6405,0
B,13874,0,9.809271,1,225,96,6872832,108032,1460,256,0.201813,3.8866,0
A,1623,0,4.757701,1,64,23,3737600,36604.54,1460,128,11.2305,3.8089,0
B,6988,0,4.976421,1,55,13,3706880,33683.37,1460,128,0.040744,3.9014,0
A,1623,0,4.771518,1,64,22,3737600,36708.8,1460,128,11.2305,3.8142,0
B,6988,0,4.934636,1,55,11,3706880,35177.13,1460,128,0.04083,3.908,0
A,1418,0,4.580411,1,64,30,3737600,123476.4,1460,128,11.2451,3.7343,0
B,85263,0,4.651731,1,55,25,3706880,32270.4,1460,128,0.024732,3.9425,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
A,1999,0,4.809309,1,64,18,3737600,32932.88,1460,128,10.24507,3.9042,0
B,1314,0,4.648355,1,246,8,7413760,43760.19,1460,256,0.216883,3.9842,0
A,905,0,0.014162,0,64,5,3737600,164711,1460,128,0.002014,3.8683,0
B,807,0,0.014167,1,122,6,15409152,2641665,1380,256,0.034558,3.9749,0
A,643,0,0.00935,0,64,1,3737600,637614.8,1460,128,0.025695,3.8145,0
B,212,0,0.011847,1,122,4,15409152,5325874,1380,256,0.035134,3.8532,0
A,792,0,0.016619,0,64,6,3737600,122964.7,1460,128,0.007523,3.4619,0
B,4377,0,0.01403,1,122,7,15409152,1867605,1380,256,0.056744,3.9977,0
A,9017,0,11.98788,1,64,40,3737600,46336.68,1460,128,58.99235,3.4662,0
B,4765,0,13.69682,1,122,32,15409152,80071.84,1380,256,0.233003,3.9986,0
A,792,0,0.021671,1,64,8,3737600,142073.9,1460,128,0.068055,3.4333,0
B,3606,0,0.029383,1,122,7,15409152,1867861,1380,256,0.056423,3.9982,0
A,792,0,0.076177,1,64,7,3737600,188024.7,1460,128,0.004142,3.4468,0
B,4377,0,0.013637,1,122,6,15409152,2641602,1380,256,0.334689,3.9989,0
A,792,0,0.009395,0,64,6,3737600,122620.4,1460,128,0.01821,3.47,0
B,3364,0,0.014057,1,89,7,7106560,862126.5,1400,256,0.027936,3.9975,0
A,792,0,0.008545,0,64,6,3737600,122620.4,1460,128,0.017216,3.4499,0
B,3363,0,0.011726,1,89,7,7106560,603488.6,1400,256,0.028151,3.9972,0
A,792,0,0.008631,0,64,7,3737600,91299.48,1460,128,0.02025,3.453,0
B,3362,0,0.012093,1,89,8,7106560,428626.5,1400,256,0.027923,3.998,0
A,792,0,0.009351,0,64,6,3737600,122620.4,1460,128,0.015923,3.4501,0
B,3363,0,0.013426,1,89,7,7106560,603488.6,1400,256,0.027942,3.9987,0
A,792,0,0.009378,0,64,6,3737600,122620.4,1460,128,0.017022,3.46,0
B,3363,0,0.013467,1,89,7,7106560,603488.6,1400,256,0.027956,3.9974,0
A,792,0,0.010943,1,64,7,3737600,186325.5,1460,128,0.006347,3.4507,0
B,3362,0,0.012527,1,89,8,7106560,428626.5,1400,256,0.027829,3.9976,0
A,792,0,0.008333,0,64,7,3737600,91299.48,1460,128,0.018498,3.4588,0
B,3363,0,0.011571,1,89,8,7106560,428626.5,1400,256,0.027941,3.9979,0
A,792,0,0.009203,0,64,6,3737600,122620.4,1460,128,0.020849,3.4298,0
B,3363,0,0.014693,1,89,7,7106560,603488.6,1400,256,0.027935,3.9974,0
A,792,0,0.009929,0,64,6,3737600,122620.4,1460,128,0.027425,3.453,0
B,3363,0,0.015944,1,89,7,7106560,603488.6,1400,256,0.027904,3.9978,0
A,6725,0,4.203872,1,64,12,3737600,63127.52,1460,128,10.21956,3.9826,0
B,5698,0,3.926855,1,54,16,67107840,134868.5,1426,1024,0.799151,3.8959,0
A,1177,0,11.6449,0,64,62,3737600,90518.34,1460,128,58.99096,3.8959,0
B,112473,0,11.82185,1,89,62,7106560,21862.4,1400,256,0.113554,3.9469,0
A,2679,0,18.54274,0,64,18,3737600,18295.88,1460,128,58.99858,3.9114,0
B,1497,0,19.98286,1,87,17,7106560,28369.08,1400,256,0.055968,3.9482,0
A,2183,0,9.675307,1,64,89,3737600,344417.4,1460,128,58.7576,3.5422,0
B,237759,0,9.714194,1,47,94,11120640,30105.6,1460,256,49.36548,3.9434,0
A,1175,0,15.46947,1,64,32,3737600,118352.9,1460,128,58.9931,3.64,0
B,41373,0,16.53525,1,122,29,15409152,63833.77,1380,256,0.056337,3.9987,0
A,1278,0,19.1629,1,64,18,3737600,49476.01,1460,128,58.75834,3.5917,0
B,6020,0,22.2463,1,45,13,7413760,103711.9,1460,256,0.300336,3.881,0
A,1777,0,15.37429,1,64,32,3737600,115395,1460,128,58.7571,3.5577,0
B,38665,0,15.86889,1,46,34,7413760,32313,1460,256,0.318551,3.893,0
A,7650,0,5.882283,1,64,271,3737600,1008008,1460,128,58.32417,3.5879,0
B,1018398,0,5.537976,1,246,310,7413760,51455.93,1460,256,0.036292,3.8902,0
A,2919,0,8.904806,1,64,114,3737600,289620.1,1460,128,58.99612,3.5987,0
B,362492,0,8.180027,1,47,141,11120640,42496,1460,256,0.257812,3.8912,0
A,1286,0,20.64392,1,64,13,3737600,55333.82,1460,128,58.75381,3.5916,0
B,4825,0,22.2781,1,47,14,3706880,67792.34,1460,128,0.264431,3.8974,0
A,1871,0,15.25642,1,64,33,3737600,81144.68,1460,128,58.99274,3.9524,0
B,24690,0,16.97598,1,122,27,15409152,64961.21,1380,256,0.047935,3.965,0
A,1209,0,19.63733,1,64,17,3737600,49940.12,1460,128,58.98805,3.5313,0
B,7423,0,21.85586,1,50,15,7413760,82516.98,1460,256,0.035713,3.9012,0
A,1936,0,19.54571,1,64,15,3737600,39686.84,1460,128,58.98279,3.8517,0
B,2107,0,20.45131,1,122,17,15409152,99934.06,1380,256,0.038849,3.9901,0
A,1285,0,20.28762,1,64,14,3737600,51777.1,1460,128,58.9643,3.6669,0
B,4446,0,22.80228,1,108,13,15972352,285880.5,1430,256,0.353343,3.9984,0
A,1432,0,18.46785,1,64,19,3737600,47399.6,1460,128,58.75854,3.559,0
B,4976,0,20.96991,1,45,16,7413760,56754.86,1460,256,0.346734,3.8948,0
A,3179,0,20.38494,1,64,14,3737600,48411.9,1460,128,58.99777,3.6194,0
B,4282,0,20.02348,1,246,19,58400,17783.71,1460,4,0.112084,3.883,0
A,1277,0,19.62444,1,64,16,3737600,42190.37,1460,128,58.987,3.5369,0
B,3545,0,22.86593,1,50,13,7413760,134588.2,1460,256,0.134303,3.8959,0
A,1341,0,19.90488,1,64,15,3737600,39640.25,1460,128,58.99232,3.91,0
B,1836,0,20.86642,1,122,17,15409152,115230,1380,256,0.035121,3.9918,0
A,1519,0,20.36045,1,64,15,3737600,41206.43,1460,128,58.98274,3.9397,0
B,1468,0,20.95303,1,122,17,15409152,114984.7,1380,256,0.035265,3.9843,0
A,2121,0,15.82699,1,64,31,3737600,46307.46,1460,128,58.99253,3.74,0
B,5299,0,15.86131,1,122,32,15409152,66909.5,1380,256,0.055275,3.9978,0
A,1229,0,15.67333,1,64,31,3737600,105445.6,1460,128,58.99216,3.6017,0
B,35819,0,16.78267,1,122,28,15409152,63979.13,1380,256,0.056138,3.9991,0
A,1302,0,15.81534,1,64,30,3737600,94579.05,1460,128,58.99193,3.6949,0
B,31342,0,17.47893,1,122,25,15409152,64913.62,1380,256,0.05676,3.9987,0
A,1570,0,11.72391,1,64,62,3737600,228240,1460,128,58.99243,3.6959,0
B,95726,0,12.56273,1,122,54,15409152,65791.97,1380,256,0.055321,3.999,0
A,1404,0,16.73551,1,64,26,3737600,72600.73,1460,128,58.99234,3.9338,0
B,21386,0,19.40152,1,122,19,15409152,76149.27,1380,256,0.034932,3.9978,0
A,1302,0,15.42761,1,64,32,3737600,107769,1460,128,58.99197,3.6867,0
B,37913,0,16.96371,1,122,25,15409152,64192.7,1380,256,0.056548,3.9993,0
A,2433,0,7.508776,1,64,163,3737600,479494.6,1460,128,58.98241,3.9292,0
B,434388,0,6.656133,1,122,214,15409152,64256,1380,256,0.039305,3.9968,0
A,3016,0,14.54083,1,64,37,3737600,71873.84,1460,128,58.76147,3.3606,0
B,8650,0,17.48919,1,47,27,11120640,43536.74,1460,256,0.366864,3.8927,0
A,2244,0,11.59391,1,64,63,3737600,184817.9,1460,128,58.75776,3.7538,0
B,127507,0,10.66247,1,47,81,11120640,42496,1460,256,0.320903,3.8871,0
A,5103,0,10.56197,1,64,77,3737600,247551.8,1460,128,58.75435,3.5564,0
B,137154,0,11.21309,1,47,72,7413760,51711.99,1460,256,0.751234,3.8922,0
A,0,0,9.983862,1,64,0,3737600,3737600,1460,128,0,0,0
A,0,0,10.05787,1,64,0,3737600,3737600,1460,128,0,0,0
A,1877,0,4.703467,1,64,11,3737600,64103.99,1460,128,10.15855,3.8653,0
B,3806,0,4.717787,1,230,7,6872832,167931.2,1460,256,9.938579,3.908,0
A,868,0,0.010701,0,64,7,3737600,70111.17,1460,128,0.055977,3.4257,0
B,4063,0,0.02003,1,246,9,7413760,456377.2,1460,256,0.017845,3.8969,0
A,868,0,0.004665,0,64,6,3737600,123229.2,1460,128,0.013021,3.4313,0
B,4063,0,0.006849,1,246,8,7413760,638797.4,1460,256,0.017485,3.9011,0
A,823,0,0.220418,0,64,5,3737600,115096.2,1460,128,0.001458,3.8117,0
B,253,0,0.006145,1,246,8,7413760,638948,1460,256,0.015741,3.8826,0
A,823,0,0.228663,0,64,5,3737600,164423.1,1460,128,0.004006,3.8243,0
B,253,0,0.005795,1,246,7,7413760,899397.8,1460,256,0.015936,3.88,0
A,918,0,0.012675,0,64,5,3737600,164711,1460,128,0.011858,3.8776,0
B,807,0,0.01533,1,122,6,15409152,2641796,1380,256,0.035169,3.9758,0
A,868,0,0.010017,0,64,8,3737600,50027.41,1460,128,0.008381,3.424,0
B,5718,0,0.011427,1,59,10,3706880,179124.9,1460,128,0.027425,3.8386,0
A,868,0,0.006447,1,64,8,3737600,143084,1460,128,0.004498,3.4289,0
B,4034,0,0.006963,1,246,9,7413760,456633.2,1460,256,0.017508,3.8952,0
A,1062,0,0.012013,1,64,11,3737600,79650.43,1460,128,0.093228,3.5532,0
B,4063,0,0.028726,1,246,7,7413760,638948,1460,256,0.025354,3.8895,0
A,899,0,0.056599,1,64,6,3737600,143542.7,1460,128,0.204825,3.428,0
B,4063,0,0.060377,1,246,10,7413760,328939.1,1460,256,0.017497,3.8972,0
A,868,0,0.006423,1,64,7,3737600,187907.3,1460,128,0.004842,3.4057,0
B,4034,0,0.007202,1,246,8,7413760,639053.4,1460,256,0.017553,3.8983,0
A,792,0,0.017586,1,64,7,3737600,186262.8,1460,128,0.003628,3.448,0
B,3430,0,0.013567,1,122,6,15409152,2641602,1380,256,0.056237,3.9965,0
A,950,0,4.179559,1,64,7,3737600,144161.2,1460,128,10.15185,3.5413,0
B,3375,0,4.221096,1,51,7,14827520,618903,1460,512,9.745763,3.9965,0
A,1232,0,4.177644,1,64,7,3737600,144161.2,1460,128,10.06861,3.7536,0
B,3949,0,4.274622,1,50,6,14827520,875075.7,1460,512,9.831904,3.9983,0
A,2542,0,4.076858,1,64,7,3737600,112736.2,1460,128,10.17303,3.7733,0
B,3462,0,4.254008,1,51,6,14827520,875970.2,1460,512,9.71305,3.998,0
A,3458,0,3.791515,1,64,11,3737600,57512.09,1460,128,10.21347,3.9882,0
B,1188,0,4.025478,1,52,9,14827520,318715.2,1460,512,9.728542,3.9894,0
A,2460,0,4.178762,1,64,7,3737600,138115,1460,128,10.03759,3.9816,0
B,2119,0,4.276977,1,52,6,14827520,876394.8,1460,512,9.935217,3.9918,0
A,9980,0,2.465559,1,64,41,3737600,234750.9,1460,128,10.21354,3.9229,0
B,120094,0,2.490647,1,52,41,14827520,36702.3,1460,512,9.717853,3.9985,0
A,1362,0,9.322824,1,64,13,3737600,65088.38,1460,128,0.0309,3.6335,0
B,6398,0,9.578597,1,59,14,3706880,47454.64,1460,128,39.97664,3.8571,0
A,1196,0,19.59537,1,64,16,3737600,47802.67,1460,128,58.978,3.6014,0
B,4358,0,20.86049,1,122,16,15409152,114464.5,1380,256,0.056454,3.9983,0
A,1595,0,19.1458,1,64,17,3737600,37724.17,1460,128,58.78289,3.9319,0
B,2085,0,21.30454,1,122,15,15409152,136818.3,1380,256,0.03496,3.991,0
A,2682,0,17.32408,1,64,46,3737600,131344.9,1460,128,58.992,3.6999,0
B,45233,0,17.7979,1,122,44,15409152,67030.33,1380,256,0.090113,3.999,0
A,1159,0,18.83944,0,64,17,3737600,23395.25,1460,128,58.93908,3.5947,0
B,3614,0,20.38897,0,51,18,33553920,8447658,1460,512,0.092858,3.998,0
A,3839,0,5.742354,0,64,282,3737600,477398.1,1460,128,58.97595,3.6368,0
B,813208,0,5.463642,1,89,313,7106560,24012.8,1400,256,0.027821,3.9971,0
A,1797,0,4.008116,1,64,9,3737600,93590.23,1460,128,10.18191,3.8568,0
B,5959,0,4.153883,1,52,8,14827520,441030.4,1460,512,9.788406,3.9993,0
A,908,0,4.007926,1,64,9,3737600,93584.23,1460,128,10.1816,3.554,0
B,5078,0,4.072206,1,52,9,14827520,314394.5,1460,512,9.790445,3.9992,0
A,908,0,3.987324,1,64,9,3737600,92197.63,1460,128,10.13782,3.4939,0
B,5077,0,4.226381,1,52,7,14827520,618903,1460,512,9.834443,3.9983,0
A,1615,0,4.314411,1,64,18,3737600,59190.08,1460,128,10.14455,3.8213,0
B,13078,0,4.619924,1,225,10,6872832,62871.54,1460,256,9.508524,3.9807,0
A,808,0,0.006189,0,64,7,3737600,65076.66,1460,128,0.007679,3.465,0
B,4577,0,0.007499,1,56,10,33553920,1496200,1460,512,0.016926,3.9981,0
A,619,0,1.593668,0,64,4,3737600,228519.6,1460,128,5.49964,3.7391,0
B,183,0,1.72439,1,53,7,14827520,1771097,1460,512,0.06101,3.8519,0
A,1026,0,2.695615,1,64,8,3737600,144830.5,1460,128,0.189813,3.5576,0
B,3999,0,3.106286,1,52,6,695040,106548.5,1460,16,9.999846,3.9141,0
A,1092,0,1.663204,1,64,15,3737600,103514.5,1460,128,0.019837,3.6228,0
B,32323,0,1.592197,1,53,18,14827520,38012.9,1460,512,7.424885,3.9079,0
A,868,0,0.011205,1,64,9,3737600,115226.7,1460,128,0.052432,3.442,0
B,5184,0,0.022429,1,56,8,14827520,1249503,1460,512,0.019244,3.9046,0
A,868,0,0.011417,1,64,7,3737600,191194,1460,128,0.02191,3.4627,0
B,5213,0,0.018249,1,56,8,14827520,1249352,1460,512,0.037681,3.9084,0
A,868,0,0.011222,1,64,9,3737600,115226.7,1460,128,0.056619,3.4315,0
B,5213,0,0.019584,1,56,9,14827520,883765.9,1460,512,0.018799,3.9051,0
A,868,0,0.013962,1,64,11,3737600,78525.7,1460,128,0.084807,3.4683,0
B,5213,0,0.026211,1,56,9,14827520,883765.9,1460,512,0.018904,3.909,0
A,868,0,0.014998,1,64,10,3737600,93900.08,1460,128,0.084976,3.4739,0
B,5213,0,0.029781,1,56,8,14827520,1249352,1460,512,0.018451,3.9065,0
A,1457,0,2.20572,1,64,15,3737600,93108.49,1460,128,0.043355,3.9179,0
B,26685,0,2.116336,1,53,18,14827520,38727.32,1460,512,9.956008,3.9963,0
A,1037,0,2.527321,1,64,10,3737600,102682,1460,128,0.041982,3.8639,0
B,12020,0,2.53887,1,53,12,14827520,226647.3,1460,512,9.957788,3.9993,0
A,1457,0,2.275922,1,64,14,3737600,89783.19,1460,128,0.028622,3.9234,0
B,27588,0,2.028641,1,53,20,14827520,30126.21,1460,512,9.999047,3.9988,0
A,3605,0,1.556801,1,64,36,3737600,180659.4,1460,128,0.051704,3.776,0
B,134779,0,1.193878,1,53,63,14827520,21145.6,1460,512,9.991723,3.9044,0
A,1113,0,2.528406,1,64,10,3737600,96545.91,1460,128,0.158039,3.6406,0
B,7634,0,2.788936,1,52,9,695040,55910.83,1460,16,10.00078,3.9645,0
A,1695,0,1.851364,1,64,24,3737600,124773.9,1460,128,1.276001,3.8016,0
B,46358,0,1.991098,1,52,22,695040,29842.08,1460,16,9.996889,3.9924,0
A,1232,0,2.78511,1,64,7,3737600,181158.9,1460,128,0.04343,3.9035,0
B,1029,0,3.120675,1,52,6,695040,106410.9,1460,16,9.957359,3.9885,0
A,2225,0,4.055659,1,64,8,3737600,104636.1,1460,128,10.08541,3.9696,0
B,823,0,4.271042,1,52,6,14827520,876078.5,1460,512,9.884902,3.9808,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
A,2550,0,16.667,1,64,18,3737600,55459.64,1460,128,58.62209,3.7937,0
B,8521,0,16.62867,1,122,21,16776960,380196.7,1440,256,8.311038,3.8982,0
A,1600,0,20.89278,1,64,22,3737600,35494.65,1460,128,58.97549,3.8994,0
B,2068,0,21.99682,1,122,21,15409152,53368.51,1380,256,4.067885,3.987,0
A,13996,0,7.807475,0,64,248,3737600,484072.9,1460,128,58.85752,3.6007,0
B,831846,0,7.383414,1,89,280,7106560,44953.31,1400,256,0.08193,3.9971,0
A,2460,0,13.94636,0,64,38,3737600,30830.96,1460,128,58.67687,3.918,0
B,46398,0,15.61788,1,56,34,33553920,150196.6,1460,512,0.054152,3.9991,0
A,1526,0,20.26446,0,64,13,3737600,24509.6,1460,128,58.19804,3.937,0
B,1003,0,21.28612,1,87,15,7106560,55418.33,1400,256,0.059434,3.9317,0
A,1573,0,20.32987,1,64,14,3737600,51633,1460,128,58.16333,3.9552,0
B,4609,0,21.12604,0,51,14,67107840,352369,1460,1024,0.024482,3.9958,0
A,1545,0,19.22532,1,64,18,3737600,48581.35,1460,128,58.12308,3.9246,0
B,4488,0,20.84,1,51,15,67107840,272174.8,1460,1024,0.209055,3.9983,0
A,1624,0,19.95375,1,64,15,3737600,49558.6,1460,128,58.15004,3.9483,0
B,3901,0,21.64278,1,51,14,67107840,503354.7,1460,1024,0.025686,3.9967,0
A,1605,0,19.59825,1,64,17,3737600,57467.21,1460,128,58.42782,3.9321,0
B,9628,0,20.87443,1,51,16,67107840,272174.8,1460,1024,0.063593,3.9982,0
A,1614,0,20.34137,1,64,14,3737600,51378.21,1460,128,58.2589,3.9478,0
B,4590,0,21.65674,1,51,14,67107840,503375.7,1460,1024,0.057457,3.9973,0
A,2683,0,7.023008,1,64,189,3737600,324337.6,1460,128,58.38812,3.616,0
B,477724,0,6.545015,1,246,220,7413760,34560,1460,256,0.01758,3.8987,0
A,1299,0,16.51029,1,64,27,3737600,90228.31,1460,128,58.53318,3.9064,0
B,30101,0,17.26538,1,122,26,15409152,65263.97,1380,256,0.03464,3.9904,0
A,7458,0,4.820353,1,64,407,3737600,619606.9,1460,128,58.88645,3.5718,0
B,1142788,0,4.457794,1,246,479,7413760,55808,1460,256,0.206749,3.8949,0
A,1287,0,19.9918,1,64,15,3737600,49320.52,1460,128,58.56428,3.6811,0
B,4484,0,22.38114,1,107,14,15972352,221590.9,1430,256,0.053596,3.9967,0
A,2956,0,17.37876,1,64,23,3737600,34001.97,1460,128,58.72549,3.9053,0
B,1628,0,18.60097,1,122,22,15409152,73777.27,1380,256,0.035084,3.9808,0
A,3720,0,20.13327,1,64,43,3737600,43615.2,1460,128,58.99309,3.8585,0
B,4561,0,20.17744,1,122,47,15409152,70373.62,1380,256,0.112913,3.9932,0
A,4751,0,9.377831,1,64,266,3737600,355654,1460,128,58.97728,3.6105,0
B,581768,0,9.018409,1,122,286,15409152,74211.02,1380,256,0.128469,3.9991,0
A,11009,0,11.24815,1,64,68,3737600,109050.1,1460,128,58.8446,3.9704,0
B,30161,0,10.77666,1,122,76,15409152,89820.05,1380,256,0.10926,3.991,0
A,2027,0,18.27316,1,64,21,3737600,53639.11,1460,128,58.20539,3.7444,0
B,6353,0,18.35048,1,122,23,15409152,68688.88,1380,256,0.055856,3.9988,0
A,5941,0,16.19031,1,64,28,3737600,32697.94,1460,128,58.74394,3.9566,0
B,2687,0,13.83625,1,122,46,15409152,75236.85,1380,256,0.07692,3.9942,0
A,4949,0,14.88098,1,64,35,3737600,54675.5,1460,128,58.90294,3.9433,0
B,8524,0,14.74389,1,122,40,15409152,72181.91,1380,256,0.080425,3.9965,0
A,10300,0,15.08706,1,64,92,3737600,169404,1460,128,58.96857,3.6778,0
B,48752,0,13.55268,1,122,122,15409152,110055.6,1380,256,0.459268,3.9979,0
A,1576,0,19.24997,1,64,18,3737600,36330.87,1460,128,58.25853,3.9435,0
B,1917,0,21.36123,1,122,16,15409152,137083.6,1380,256,0.04571,3.9924,0
A,868,0,0.100696,1,64,7,3737600,131661,1460,128,0.002958,3.4217,0
B,3572,0,0.098714,1,40,7,14950400,1786312,1452,512,0.265712,3.8883,0
A,0,0,0,65535,64,0,0,0,0,1,0.000037,0,0
B,0,0,0,65535,40,1,62,62,0,1,0,0,0
A,1984,0,4.82524,1,64,22,3737600,61121.92,1460,128,10.23611,3.8639,0
B,12812,0,4.792518,1,56,11,3706880,35682.08,1460,128,0.046377,3.908,0
A,1057,0,4.847712,1,64,20,3737600,76025.73,1460,128,10.22013,3.572,0
B,19802,0,4.845268,1,56,12,3706880,33155.28,1460,128,0.021128,3.94,0
A,1345,0,4.730807,1,64,27,3737600,112711.3,1460,128,10.25587,3.7311,0
B,38929,0,4.843607,1,56,15,3706880,31980.3,1460,128,0.051392,3.9846,0
A,2004,0,4.803104,1,64,22,3737600,55377.55,1460,128,11.24387,3.8533,0
B,9885,0,4.825303,1,56,10,3706880,36937.2,1460,128,0.021282,3.9037,0
A,1315,0,4.661871,1,64,29,3737600,111438.9,1460,128,11.24315,3.7205,0
B,39968,0,4.872381,1,56,17,3706880,31601.11,1460,128,0.06835,3.9031,0
A,1177,0,4.837531,1,64,22,3737600,75523.21,1460,128,10.21976,3.6679,0
B,20452,0,4.859452,1,56,13,3706880,32539.18,1460,128,0.021933,3.9082,0
A,835,0,0.105421,1,64,8,3737600,143111.7,1460,128,0.004746,3.3621,0
B,4099,0,0.101399,0,41,8,14950400,1259942,1460,512,0.26513,3.8336,0
A,2349,0,4.058551,1,64,50,3737600,184161.6,1460,128,10.235,3.7904,0
B,83231,0,4.143376,1,56,40,3706880,34430.14,1460,128,0.116691,3.9005,0
A,1610,0,4.694996,1,64,26,3737600,79520.05,1460,128,11.22721,3.4103,0
B,23796,0,4.895179,1,56,15,3706880,31807.24,1460,128,0.275843,3.908,0
A,2029,0,4.556848,1,64,31,3737600,114127.1,1460,128,11.22712,3.4517,0
B,40139,0,4.691597,1,56,24,3706880,32283.94,1460,128,0.044669,3.9607,0
A,2350,0,4.306956,1,64,41,3737600,158517.6,1460,128,10.239,3.7767,0
